location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
Tolgoit,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,pm10,276,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,so2,17,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,pm10,74,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,co,324,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,no2,42,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,so2,15,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,pm25,26,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,o3,30,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,pm10,77,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,so2,7,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:30:00.000Z,2015-09-20T11:30:00+09:00,pm10,76,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,pm25,39,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,co,471,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,pm25,26,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,co,879,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,so2,6,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,pm10,79,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,no2,64,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,co,629,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,pm10,77,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,so2,7,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,pm10,75,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,pm10,83,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,so2,12,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,o3,29,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T02:45:00.000Z,2015-09-20T11:45:00+09:00,no2,66,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Chengdu,Chengdu,CN,2015-09-20T03:00:00.000Z,2015-09-20T11:00:00+08:00,pm25,57,µg/m³,30.63,104.07,
Shenyang,Shenyang,CN,2015-09-20T03:00:00.000Z,2015-09-20T11:00:00+08:00,pm25,103,µg/m³,41.78,123.42,
Guangzhou,Guangzhou,CN,2015-09-20T03:00:00.000Z,2015-09-20T11:00:00+08:00,pm25,27,µg/m³,23.12,113.32,
Shanghai,Shanghai,CN,2015-09-20T03:00:00.000Z,2015-09-20T11:00:00+08:00,pm25,38,µg/m³,31.21,121.44,
Beijing US Embassy,Beijing,CN,2015-09-20T03:00:00.000Z,2015-09-20T11:00:00+08:00,pm25,132,µg/m³,39.95,116.47,
London Marylebone Road,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm25,16,µg/m³,51.52253,-0.154611,
London Teddington Bushy Park,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm25,8,µg/m³,51.425286,-0.345606,
Tolgoit,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,288,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,no2,30,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,no2,35,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,so2,16,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,co,337,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm25,49,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Misheel expo,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,77,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm25,62,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,o3,35,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,o3,15,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,co,647,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,no2,27,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,no2,37,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,co,76,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,no2,64,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,co,563,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,136,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,223,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,so2,17,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm25,30,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,so2,12,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm25,47,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Tolgoit,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,o3,45,µg/m³,47.922495,106.794805,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,so2,17,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,so2,7,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Nisekh,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,so2,46,µg/m³,47.863943,106.779094,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
MNB,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,205,µg/m³,47.929732,106.888629,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Amgalan,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,o3,54,µg/m³,47.913429,106.997907,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,co,756,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
London Bloomsbury,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm10,19,µg/m³,51.52229,-0.125889,
Misheel expo,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,o3,29,µg/m³,47.8943389,106.8824722,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,80,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Haringey Roadside,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,no2,52,µg/m³,51.5993,-0.068218,
London Haringey Priory Park South,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,o3,2,µg/m³,51.584128,-0.125254,
London N. Kensington,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm10,20,µg/m³,51.52105,-0.213492,
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,75,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm10,82,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Camden Kerbside,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,no2,55,µg/m³,51.54421,-0.175269,
London Bloomsbury,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,no2,68,µg/m³,51.52229,-0.125889,
London Marylebone Road,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,no2,58,µg/m³,51.52253,-0.154611,
Tower Hamlets Roadside,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,no2,54,µg/m³,51.52253,-0.042155,
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm25,39,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,co,503,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Camden Kerbside,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm25,18,µg/m³,51.54421,-0.175269,
London Eltham,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm25,12,µg/m³,51.45258,0.070766,
London Marylebone Road,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm10,16,µg/m³,51.52253,-0.154611,
Southwark A2 Old Kent Road,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm10,29,µg/m³,51.480499,-0.05955,
Baruun 4 zam,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,co,866,µg/m³,47.9153833,106.8941944,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Mongol gazar,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,so2,6,µg/m³,47.9035389,106.8507083,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Ealing Horn Lane,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm10,33,µg/m³,51.51895,-0.265617,
London Eltham,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,no2,35,µg/m³,51.45258,0.070766,
London N. Kensington,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm25,14,µg/m³,51.52105,-0.213492,
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,pm25,26,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
Camden Kerbside,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,pm10,23,µg/m³,51.54421,-0.175269,
London Eltham,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,o3,3,µg/m³,51.45258,0.070766,
London Marylebone Road,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,o3,6,µg/m³,51.52253,-0.154611,
Southwark A2 Old Kent Road,London,GB,2015-09-20T03:00:00.000Z,2015-09-20T04:00:00+01:00,no2,57,µg/m³,51.480499,-0.05955,
Bukhiin urguu,Ulaanbaatar,MN,2015-09-20T03:00:00.000Z,2015-09-20T12:00:00+09:00,no2,67,µg/m³,47.9176056,106.9373611,"[{""name"":""Agaar.mn"",""url"":""http://agaar.mn/""},{""name"":""National Agency of Meteorology and Environmental Monitoring"",""url"":""http://namem.gov.mn""}]"
