id	vehicle_type	sex_of_driver	age_of_driver	engine_capacity_(cc)	age_of_vehicle
275580	9	1	22	1587	8
275581	21	1	53	11967	2
275582	9	1	56	1998	2
275583	9	1	40	998	3
275585	3	1	17	124	2
275586	19	1	57	1868	9
275587	9	2	24	998	11
275588	9	1	31	1896	9
275591	9	1	66	898	1
275594	9	1	51	1995	12
275595	9	2	41	998	1
275598	9	2	37	2179	4
275599	9	2	65	1997	13
275600	19	1	61	2488	3
275602	19	1	26	2496	17
275604	9	2	33	1560	7
275605	9	1	29	1399	4
275607	9	1	61	2191	1
275608	9	2	19	1386	8
275609	9	2	18	1398	3
275610	9	1	21	1598	13
275611	9	1	28	1896	13
275612	19	1	25	1896	6
275613	9	1	40	1896	6
275614	4	1	26	599	8
275615	9	1	41	1248	4
275616	9	2	48	1598	2
275617	4	1	54	1050	6
275618	4	1	56	1170	3
275619	9	1	34	1896	13
275621	9	1	17	1198	9
275622	9	1	42	1968	4
275623	9	1	27	2143	2
275625	9	2	54	1753	9
275628	9	1	18	1242	9
275629	9	2	38	1995	10
275630	9	1	87	1386	8
275632	11	1	54	9360	8
275633	9	1	44	1461	2
275634	9	1	31	1598	16
275635	9	1	22	1686	10
275636	9	1	34	1956	3
275638	9	1	21	1339	7
275642	9	2	51	1596	3
275643	4	1	40	955	12
275644	9	2	29	1598	4
275647	9	1	28	2495	16
275651	9	1	33	1598	2
275656	4	1	20	599	6
275657	4	1	20	599	6
275658	9	1	22	1998	11
275659	9	2	49	1560	1
275660	9	2	49	1560	1
275662	9	1	46	1461	5
275663	9	2	55	1248	2
275665	11	1	64	8300	20
275666	9	2	41	1598	9
275667	9	2	41	1598	9
275668	19	2	48	2198	2
275669	9	2	31	1599	11
275671	19	1	25	2143	1
275672	19	1	22	1686	12
275673	9	1	50	1598	2
275676	9	1	65	2495	17
275677	9	1	66	1560	1
275678	9	1	66	1560	1
275679	9	1	66	1560	1
275680	9	1	44	1896	5
275681	9	1	35	1686	15
275682	11	1	53	8300	11
275683	9	2	20	1390	14
275684	19	1	27	2198	2
275686	9	1	40	1796	6
275687	9	2	58	1242	8
275688	9	1	51	1956	3
275689	9	1	51	1956	3
275690	9	1	30	1596	13
275691	9	2	36	1799	7
275692	9	2	48	1995	7
275693	9	1	37	3059	18
275694	9	1	76	2261	8
275696	11	1	31	4760	1
275697	9	1	90	1396	16
275698	9	1	56	1798	8
275699	9	1	56	1798	8
275700	11	1	52	9360	8
275701	19	1	43	1870	10
275702	9	2	31	998	7
275703	9	1	64	1956	2
275704	4	1	25	845	12
275705	9	2	28	2000	8
275706	19	1	52	2148	7
275707	9	1	46	1798	10
275708	19	1	27	1248	9
275709	19	1	27	1248	9
275710	9	1	42	1560	2
275712	19	1	43	1870	9
275713	9	2	54	1598	4
275714	9	2	58	1229	6
275716	19	1	59	1995	8
275720	9	1	50	1498	16
275722	9	1	40	1968	1
275723	9	1	40	1968	1
275724	9	1	37	1968	2
275725	9	2	54	1598	2
275726	9	2	68	1248	3
275731	9	1	61	1798	11
275732	19	1	47	1896	12
275733	11	1	35	7300	2
275734	9	1	21	1368	6
275736	19	1	29	1560	6
275740	3	1	23	125	10
275742	9	2	56	1364	10
275743	9	2	56	1364	10
275744	11	1	54	7300	9
275746	19	1	25	1870	12
275747	9	1	50	2953	3
275748	9	1	54	2198	8
275750	9	2	45	1149	8
275752	9	1	37	1599	9
275753	3	1	24	748	18
275754	9	1	22	1229	2
275756	3	1	17	124	3
275757	9	2	25	1598	4
275760	9	1	29	1198	8
275761	21	1	47	12740	5
275762	9	1	36	1679	13
275766	9	2	63	1390	11
275767	9	1	18	1242	10
275768	9	1	32	1997	11
275769	11	1	48	7300	10
275770	9	1	59	899	16
275771	9	1	52	2198	2
275772	9	2	50	1753	5
275773	9	2	50	1753	5
275774	9	2	47	1198	12
275775	9	1	18	1398	8
275776	9	1	18	1398	8
275778	9	1	55	1560	3
275779	9	1	22	1596	11
275780	9	1	55	1995	3
275781	9	1	29	1685	2
275782	9	2	35	1240	11
275784	9	2	51	1994	12
275785	11	1	59	9360	7
275786	9	2	19	1229	2
275787	9	1	52	1896	7
275790	19	1	36	2198	2
275791	9	2	19	1598	3
275792	9	2	19	1598	3
275797	9	1	63	1896	9
275798	11	1	61	5132	1
275799	19	1	26	1248	9
275800	9	2	42	1229	2
275801	9	1	55	1149	11
275804	9	2	53	1999	11
275807	11	1	48	7300	10
275808	9	2	18	998	4
275810	9	2	15	995	10
275811	9	1	39	1968	9
275812	9	1	39	1968	9
275813	9	1	48	1997	8
275814	9	2	35	973	13
275816	9	1	40	1799	6
275817	9	2	34	1600	5
275819	9	1	25	1590	13
275821	9	1	25	1995	13
275822	9	1	54	1997	3
275824	9	2	44	1198	1
275825	9	1	53	1997	2
275826	9	2	29	1242	9
275827	3	1	31	124	6
275828	9	2	20	1242	5
275829	8	2	41	2664	14
275830	9	1	77	2993	5
275832	19	1	29	2198	9
275833	9	2	24	1229	7
275834	9	2	24	1229	7
275835	3	1	40	124	3
275836	9	2	47	1461	8
275837	9	1	54	2494	4
275838	9	2	66	998	1
275839	9	1	30	1968	2
275840	9	2	55	1388	7
275841	3	1	40	125	1
275842	9	2	63	1198	4
275843	9	1	79	1975	5
275848	19	1	36	1560	3
275849	9	1	24	1399	4
275850	9	1	64	1229	8
275851	19	1	49	2402	7
275852	3	1	49	124	7
275853	9	1	35	1870	8
275854	9	1	35	1870	8
275855	9	1	65	2480	4
275859	11	1	55	7300	9
275861	9	2	23	1360	4
275862	9	2	51	1248	2
275863	9	1	26	1560	1
275864	9	2	43	1242	11
275865	9	1	53	1910	12
275866	3	1	46	124	13
275867	9	1	61	1796	7
275868	9	1	35	1199	12
275870	4	1	46	656	7
275871	9	1	21	1998	11
275872	9	2	20	998	5
275873	9	2	74	1995	3
275874	9	2	45	1198	1
275875	9	2	45	1198	1
275876	9	1	43	998	11
275877	9	2	26	1587	10
275878	9	1	52	1397	14
275879	9	1	20	1364	9
275881	9	1	19	1229	11
275882	9	2	30	1796	14
275883	19	1	70	1248	9
275884	9	1	83	1968	2
275885	9	2	26	1364	12
275886	9	2	26	1364	12
275887	9	2	32	1240	12
275889	9	2	55	1781	18
275890	9	2	25	1390	14
275891	9	2	25	1390	14
275892	9	1	58	1999	9
275893	9	2	38	1596	12
275894	9	1	23	1198	5
275895	9	2	26	1349	5
275896	9	1	59	1198	5
275897	9	1	52	2179	3
275898	9	2	46	1968	2
275899	9	2	46	1968	2
275900	9	2	56	1242	5
275902	9	1	55	1598	2
275903	9	1	46	1997	1
275904	9	2	47	995	11
275905	9	2	30	1229	9
275906	11	1	37	4461	1
275907	11	1	37	4461	1
275908	11	1	37	4461	1
275909	9	1	36	1956	2
275910	9	2	62	1910	10
275911	19	1	55	1996	2
275913	8	1	47	2499	7
275914	9	1	58	1798	10
275916	9	1	17	1360	10
275919	9	1	21	1598	5
275920	9	2	22	1242	4
275921	9	2	26	1329	3
275922	11	1	31	7300	10
275924	9	2	19	1246	9
275926	19	1	51	1968	5
275927	9	1	42	1796	6
275928	9	1	57	1560	6
275929	9	2	39	1587	10
275931	9	1	37	5000	5
275932	19	1	56	2198	3
275935	9	1	49	1597	13
275936	9	1	49	1597	13
275938	9	2	19	998	3
275939	9	1	60	1598	5
275940	9	1	44	999	1
275941	9	1	36	1390	9
275942	9	1	53	1796	11
275943	9	1	57	1999	6
275944	9	2	33	1999	6
275945	9	2	53	1598	1
275947	9	1	80	1390	11
275948	19	1	50	1560	1
275949	9	1	23	2494	2
275951	11	1	26	9360	7
275952	9	2	66	1769	10
275954	9	1	29	1364	8
275955	9	2	63	1229	5
275960	9	2	39	1598	1
275961	9	2	60	1598	12
275962	9	1	25	1360	11
275963	9	1	54	1998	9
275965	11	1	56	7300	9
275966	9	1	55	2982	1
275967	9	1	79	4999	5
275968	9	1	58	1586	12
275971	9	1	49	1296	7
275972	9	2	36	1390	11
275973	9	2	23	1587	11
275974	9	2	23	1587	11
275975	9	1	43	1968	9
275976	11	1	58	9360	4
275977	9	1	20	1248	5
275978	9	1	20	1248	5
275979	9	1	20	1248	5
275980	9	2	28	1600	4
275983	9	2	48	1296	7
275985	9	2	61	1586	10
275987	9	1	64	1587	13
275988	11	1	29	7300	8
275989	9	1	35	1998	15
275990	9	1	41	1896	11
275991	9	1	27	1968	9
275993	4	1	32	600	17
275994	9	2	22	1968	8
275995	9	2	51	1796	12
275996	9	2	40	1390	3
276001	9	1	52	1956	1
276002	20	1	48	12900	7
276003	9	1	36	2979	10
276004	9	1	60	1796	4
276005	9	2	74	1497	1
276006	19	2	50	3920	8
276007	9	1	24	1995	12
276008	9	1	64	1248	3
276009	9	1	64	1248	3
276011	9	1	73	1198	5
276014	9	1	38	998	12
276015	9	2	53	1390	3
276016	9	1	56	1998	10
276017	9	1	48	1995	11
276018	9	1	48	1995	11
276019	9	2	40	1598	4
276020	9	2	20	1400	10
276021	9	2	51	1560	2
276022	19	1	21	2198	1
276025	9	2	17	1086	9
276026	9	2	17	1086	9
276027	9	2	24	1000	1
276028	11	1	50	8300	11
276029	19	1	45	2298	1
276030	19	1	35	1461	4
276031	19	1	35	1461	4
276032	9	2	28	1596	13
276034	9	2	55	1598	13
276035	4	1	32	599	17
276036	9	1	77	1997	8
276037	9	2	59	996	2
276038	9	2	59	996	2
276039	9	2	26	1997	14
276040	9	1	48	1596	11
276041	11	1	58	9360	7
276042	19	2	38	1560	1
276044	9	2	24	1242	10
276045	19	1	34	1870	11
276046	9	1	55	1988	9
276047	11	1	54	7300	10
276048	19	2	44	2488	7
276050	11	1	27	4760	2
276051	9	1	81	1997	6
276052	9	2	22	1149	11
276054	19	1	35	2143	2
276055	11	1	47	4461	1
276057	8	1	53	2143	2
276058	19	1	35	1753	8
276059	9	2	30	1596	10
276060	11	1	61	9360	8
276061	11	1	61	9360	8
276062	21	1	38	12419	1
276064	9	2	47	1240	12
276065	9	2	46	1386	8
276066	9	1	35	1364	8
276067	9	2	29	875	2
276068	9	2	21	1149	7
276069	9	2	59	1796	12
276071	19	1	36	1461	9
276074	9	2	46	1198	3
276075	9	1	18	1242	13
276076	9	2	33	1968	7
276077	9	1	25	1984	5
276078	9	2	56	1395	1
276079	8	1	45	2148	5
276081	9	1	50	1368	2
276082	19	1	36	1248	2
276083	9	1	23	1587	6
276086	9	1	37	973	14
276089	9	1	27	1242	10
276090	19	1	56	1248	8
276091	9	1	25	1396	16
276092	9	1	51	1348	14
276093	9	1	46	1686	11
276095	9	2	81	1198	5
276096	3	1	22	124	9
276098	9	2	24	1242	5
276099	9	2	48	1461	1
276100	9	1	52	1586	10
276101	4	1	51	649	3
276102	9	1	20	1587	15
276103	9	1	24	1242	11
276105	9	2	29	1149	6
276106	19	1	51	2299	4
276107	9	2	18	973	14
276108	19	1	42	2148	6
276109	9	1	35	1360	14
276110	11	1	49	7300	10
276111	9	2	45	1299	10
276112	9	2	35	1598	9
276113	9	2	20	999	2
276115	19	1	34	1753	10
276116	9	2	24	1598	6
276117	9	2	20	995	10
276118	9	1	24	1242	1
276119	9	1	18	1229	10
276121	9	1	22	1390	3
276122	9	1	48	1461	4
276123	9	1	21	1390	6
276125	9	2	21	1198	5
276127	9	1	42	1388	12
276128	4	1	52	1237	2
276134	3	1	41	124	3
276135	9	2	44	1368	3
276136	9	1	26	2993	11
276138	9	2	35	1598	8
276140	9	2	26	1149	3
276142	9	2	43	1360	11
276143	8	1	39	1997	10
276144	8	1	39	1997	10
276145	8	1	39	1997	10
276147	9	1	19	998	1
276148	9	2	32	1242	2
276150	19	1	38	1560	8
276151	9	1	38	1998	12
276152	9	1	35	1896	16
276153	9	1	40	1896	8
276154	9	2	18	1242	9
276156	9	2	57	995	5
276157	8	1	44	2499	8
276158	9	2	30	1329	1
276159	9	1	47	1998	10
276161	9	1	19	1339	2
276162	9	2	24	1248	6
276163	19	1	43	2198	1
276164	9	1	47	1998	10
276165	9	1	77	1798	8
276166	9	1	24	1299	12
276167	9	2	52	1248	3
276168	9	1	21	1995	5
276169	9	2	39	1299	7
276170	9	1	21	1242	11
276172	9	1	50	1598	4
276173	9	1	36	1995	13
276174	9	2	77	1396	3
276175	9	2	77	1396	3
276176	9	1	53	1870	9
276177	9	2	51	1149	4
276178	9	2	46	1390	6
276179	9	2	44	1086	5
276182	9	2	31	1598	1
276183	9	2	31	1598	1
276184	90	1	44	7142	8
276185	9	2	46	1796	11
276187	4	1	28	1063	11
276188	9	1	61	2143	2
276190	9	2	22	998	7
276193	11	1	53	9360	7
276194	9	1	25	1598	11
276195	9	2	25	2199	5
276196	9	2	25	2199	5
276200	9	1	83	1242	11
276202	11	1	41	4760	1
276203	9	2	57	1086	9
276204	9	1	18	1149	13
276206	19	1	44	2198	2
276209	9	1	18	1390	14
276210	9	1	18	1390	14
276214	9	1	36	1997	3
276215	9	1	58	1968	8
276216	9	1	36	1995	6
276217	9	1	49	1997	8
276219	9	2	67	1586	7
276220	9	1	20	1590	14
276221	9	1	83	1461	10
276222	9	2	62	998	1
276223	10	2	42	1998	9
276225	9	2	37	1587	10
276226	9	1	56	2497	10
276227	11	1	52	9360	4
276229	9	1	32	1956	6
276231	9	2	72	1590	11
276234	9	1	29	1389	19
276235	9	1	49	1596	5
276238	9	2	54	998	4
276239	9	1	71	1248	1
276240	9	2	19	1242	3
276241	9	2	19	1242	3
276243	9	1	43	2000	4
276244	9	1	50	1685	2
276245	9	1	50	1685	2
276248	9	2	26	1910	4
276249	9	1	41	3189	8
276250	9	1	41	3189	8
276251	9	1	41	3189	8
276252	9	2	32	1248	3
276253	9	1	20	973	12
276254	9	1	35	1596	4
276257	9	2	39	1497	1
276258	9	2	28	1198	11
276259	9	1	33	1968	1
276260	19	1	43	2198	6
276261	9	2	31	1493	7
276262	9	1	53	1598	5
276263	9	2	50	1388	11
276266	9	1	35	2000	16
276267	9	1	35	2000	16
276268	9	2	47	1398	4
276272	9	1	22	1753	10
276273	9	2	51	2488	12
276274	9	1	45	1956	2
276275	11	2	62	9360	6
276276	9	2	70	1399	6
276277	9	2	68	1598	5
276278	9	2	55	1560	3
276279	9	1	33	1598	6
276280	9	1	33	1598	6
276281	9	2	47	1997	13
276282	9	1	34	1799	9
276283	19	2	21	1995	3
276284	19	1	55	2953	8
276286	11	1	43	9360	6
276289	9	1	49	1995	3
276290	9	1	49	1995	3
276291	9	1	79	1198	7
276293	21	1	54	15607	2
276294	9	2	42	2179	1
276296	9	1	51	1422	14
276298	9	1	31	1200	1
276300	9	1	84	1598	16
276301	9	1	61	1248	1
276302	9	2	20	1398	1
276303	19	1	34	2402	5
276304	9	1	23	1598	12
276306	8	1	64	2499	5
276308	9	2	48	1910	11
276313	9	2	22	1242	9
276314	9	1	32	1248	1
276316	9	2	19	1200	13
276318	4	1	53	1298	2
276321	9	1	27	1461	11
276322	9	1	37	1984	2
276324	19	1	44	2198	3
276325	9	1	55	1560	7
276326	9	2	49	2902	8
276327	9	1	50	1781	14
276328	9	1	27	1998	9
276329	3	1	50	124	16
276330	9	2	77	998	5
276332	9	2	38	1598	9
276338	9	1	28	1598	1
276343	9	2	18	1229	10
276344	9	2	18	1229	10
276345	9	2	55	1242	1
276346	9	2	24	998	2
276347	9	1	24	1896	6
276349	9	2	39	998	4
276350	8	1	39	2664	14
276354	9	1	33	1968	6
276355	9	1	50	1061	10
276357	9	1	39	1497	13
276359	9	1	43	1995	3
276361	9	1	26	1198	3
276363	9	1	66	1896	7
276365	9	1	38	2179	7
276366	9	1	38	2179	7
276367	9	1	38	2179	7
276368	9	1	38	2179	7
276372	10	1	44	2998	9
276374	9	1	21	1560	6
276375	9	1	21	1560	6
276378	3	2	42	49	2
276379	9	1	21	1299	10
276380	9	2	48	1363	11
276381	9	2	23	1968	6
276384	21	1	49	12900	4
276385	19	1	41	1753	7
276386	9	1	51	1995	1
276387	9	1	25	1399	12
276388	11	1	47	6700	6
276389	19	1	61	2287	4
276391	9	2	54	1240	8
276392	9	1	62	2354	12
276393	9	1	17	999	15
276395	9	1	25	1598	8
276396	9	2	76	999	1
276397	9	2	62	1896	7
276402	9	2	25	1229	1
276404	9	1	46	1968	2
276405	9	1	49	1995	4
276406	9	2	19	1398	3
276407	9	1	24	1461	1
276410	9	1	33	1956	3
276411	9	2	33	1497	9
276412	9	1	30	1796	13
276421	9	2	80	1299	13
276423	9	2	31	2993	2
276424	9	1	80	1242	8
276426	9	2	44	2993	9
276427	9	1	65	1248	2
276428	9	1	76	1686	4
276429	9	2	51	995	7
276430	9	1	28	999	1
276431	9	1	20	1248	2
276433	9	1	18	1229	3
276434	19	1	72	1753	4
276435	11	1	55	8300	11
276437	9	1	23	1242	10
276438	9	2	51	998	3
276439	11	1	45	4249	2
276440	9	2	23	1598	14
276441	9	2	23	1598	14
276442	9	1	37	1582	4
276443	9	1	50	1968	7
276444	9	2	24	1397	3
276445	19	1	37	2143	1
276446	9	2	84	1242	7
276448	9	2	71	1388	12
276450	9	1	35	1598	5
276452	9	2	40	1339	1
276453	9	2	40	1339	1
276454	9	1	47	1598	1
276455	9	1	25	1998	10
276457	9	1	31	1560	1
276459	9	1	34	1493	13
276460	9	1	34	1493	13
276461	9	1	25	2183	3
276463	9	1	18	1598	11
276464	9	1	54	1399	6
276465	19	1	45	2198	6
276468	9	2	26	1586	8
276470	11	1	32	9360	7
276475	9	2	47	1149	2
276476	9	2	37	1582	4
276477	9	2	22	1229	5
276478	19	1	25	2143	3
276480	9	1	30	1598	11
276481	9	1	68	2497	9
276482	19	2	48	1560	3
276484	4	1	40	649	2
276485	9	2	40	998	2
276486	9	1	58	1398	1
276487	9	2	70	1149	7
276489	19	1	32	2198	2
276490	9	2	26	1388	5
276493	9	1	22	1248	7
276494	9	2	30	1199	12
276495	11	1	55	9000	8
276496	9	1	67	1368	6
276497	9	1	36	1229	10
276498	9	2	33	1229	6
276499	9	1	63	1598	2
276500	9	1	25	1560	1
276501	9	2	29	1396	14
276502	21	1	60	11967	4
276503	9	1	59	1799	9
276504	9	2	35	1248	7
276505	9	1	46	1968	5
276506	9	1	73	2987	3
276509	8	1	64	2664	17
276511	9	1	27	1560	9
276512	9	1	27	1560	9
276513	9	1	27	1560	9
276516	9	2	46	1560	1
276517	9	2	46	1560	1
276518	19	1	56	1997	11
276519	9	2	47	1956	2
276520	9	1	26	1198	10
276522	19	1	36	2143	3
276526	9	2	29	1461	1
276527	9	1	20	1390	2
276528	9	2	54	1598	2
276529	9	1	29	1596	11
276530	9	2	27	1948	16
276532	9	1	25	2000	6
276533	9	2	18	1149	1
276534	9	2	82	1364	8
276535	4	1	53	1299	11
276537	9	2	19	1242	11
276541	9	1	20	1198	11
276542	19	1	26	2198	5
276545	9	1	34	1896	6
276547	9	1	19	1598	13
276548	21	1	30	12900	4
276549	9	1	46	1998	9
276550	4	1	19	996	17
276552	9	1	32	1396	12
276553	9	1	29	1229	9
276554	9	1	29	1229	9
276557	19	1	63	4116	10
276558	9	1	64	1796	20
276559	9	1	46	1497	7
276561	19	2	22	1560	1
276562	9	2	45	1598	8
276563	11	2	55	4250	13
276564	9	1	48	1685	3
276567	9	1	76	1896	13
276568	9	1	45	1896	10
276569	19	1	29	1560	4
276570	9	2	44	1299	12
276571	9	1	35	1364	8
276573	9	1	39	3999	3
276575	9	1	76	2148	5
276576	9	2	22	998	1
276577	9	1	29	998	13
276579	9	1	43	1896	13
276580	9	2	49	1198	1
276581	9	1	29	1910	8
276582	9	1	44	1242	8
276583	19	1	70	1868	11
276584	9	1	46	1461	1
276588	9	2	42	1988	10
276591	9	1	34	2993	4
276594	19	1	52	6700	1
276596	11	1	45	8300	12
276597	9	2	28	1299	13
276598	9	1	33	1398	3
276600	9	2	61	998	2
276601	2	1	16	49	13
276603	9	2	39	1560	5
276604	9	2	28	1753	6
276605	9	1	17	1229	8
276606	9	1	17	1229	8
276607	9	1	17	1229	8
276608	9	1	17	1229	8
276609	9	1	34	998	2
276610	9	1	58	2261	11
276611	9	1	41	1598	10
276612	9	1	37	1386	9
276613	9	1	37	1386	9
276614	9	2	59	1461	1
276615	9	1	21	1796	12
276616	9	2	39	1360	8
276617	9	1	53	1198	1
276619	11	1	43	9360	4
276620	19	1	32	1753	6
276621	19	1	41	2998	1
276622	21	1	38	11705	4
276623	9	2	28	1248	4
276624	9	1	51	1461	9
276625	9	1	51	1461	9
276626	9	1	51	1461	9
276627	9	2	53	1956	4
276628	9	2	59	1149	10
276630	9	2	43	1396	12
276632	9	1	19	1229	10
276634	9	2	21	1197	1
276635	9	2	49	1242	6
276641	3	1	22	124	15
276642	9	2	41	1598	2
276643	9	2	44	1598	5
276644	9	1	52	1596	10
276648	21	1	29	15607	2
276649	9	2	57	1360	4
276651	9	1	33	1596	12
276652	9	1	35	1896	9
276653	9	2	18	998	4
276654	9	2	22	1388	11
276656	20	1	63	8970	9
276657	9	1	25	2720	10
276658	9	1	17	1994	12
276659	3	1	29	124	12
276660	9	1	21	1242	3
276662	9	2	48	1242	7
276664	4	1	55	999	2
276665	9	1	71	1999	6
276667	9	2	33	1339	9
276668	19	1	48	1598	1
276669	11	1	54	4500	4
276670	9	1	69	1796	11
276671	9	2	24	1490	8
276672	9	1	24	1200	2
276674	9	1	66	1329	4
276675	9	2	34	1149	9
276676	9	2	34	1149	9
276677	11	1	32	9360	5
276679	9	1	26	1598	11
276680	9	2	52	1560	9
276681	9	2	32	1997	13
276683	9	2	55	1560	1
276684	9	1	31	2799	23
276685	9	1	21	1560	6
276687	19	1	23	2151	12
276688	19	1	51	1598	7
276689	9	2	32	1149	3
276690	9	2	32	1149	3
276691	9	2	31	1598	1
276692	9	1	71	2198	6
276693	9	1	71	2198	6
276694	9	1	71	2198	6
276695	9	1	43	2497	5
276697	9	2	57	1598	13
276698	9	1	22	1600	5
276699	9	2	79	1590	14
276701	9	1	19	1149	11
276702	9	2	22	1242	10
276703	9	1	36	1360	11
276704	9	2	18	999	1
276706	3	1	44	125	1
276707	11	1	35	4760	1
276709	11	1	32	9360	8
276710	11	1	32	9360	8
276711	9	1	52	1975	11
276713	9	1	70	1586	5
276714	90	1	18	5883	13
276715	9	2	51	1360	10
276716	9	2	34	1560	1
276717	9	1	38	1364	9
276718	19	1	30	1998	13
276719	11	1	53	4250	14
276720	3	1	53	124	8
276721	9	2	32	2000	6
276722	9	1	20	1796	13
276723	9	2	34	1598	7
276724	9	1	37	1497	8
276728	9	2	43	1598	1
276730	9	2	36	1599	9
276733	11	1	37	7300	8
276734	9	1	35	1596	7
276736	9	1	41	1794	13
276738	9	1	31	1398	3
276739	9	1	31	1398	3
276740	9	1	89	1242	8
276741	19	1	23	1753	10
276743	19	1	30	1998	13
276744	9	1	58	1197	1
276746	19	1	43	1399	7
276747	9	1	25	1896	13
276748	9	2	29	1798	11
276749	9	2	48	1997	2
276750	9	2	36	1749	14
276751	9	2	19	1242	3
276752	9	2	44	1997	4
276753	9	2	78	1299	9
276754	9	2	30	1968	1
276755	9	1	40	1796	12
276756	9	2	59	1242	10
276757	9	1	37	1984	9
276760	9	1	64	2987	7
276761	3	2	54	125	1
276762	9	1	21	1598	13
276763	9	1	46	1996	4
276765	9	2	48	1999	9
276770	9	1	48	1497	10
276771	9	2	49	998	5
276775	9	1	52	1951	14
276776	9	2	40	1995	1
276777	9	2	43	799	5
276778	9	1	38	1248	4
276779	9	2	56	1598	1
276781	9	1	86	1995	9
276783	9	1	65	1586	11
276784	9	1	47	1796	13
276785	9	1	46	2993	4
276786	9	1	46	2993	4
276788	19	1	20	2488	4
276790	9	1	64	1995	10
276795	21	1	32	12809	1
276796	9	2	32	1242	6
276800	9	1	57	1598	5
276801	11	1	40	9360	6
276802	9	1	57	2198	1
276803	9	1	22	1242	8
276805	9	1	29	1398	11
276806	9	1	23	2777	6
276807	9	1	42	1598	1
276808	9	3	50	1685	2
276811	5	1	52	1188	14
276812	5	1	52	1188	14
276813	19	2	31	1995	4
276814	9	1	27	1799	9
276815	9	1	34	1997	2
276816	9	1	52	2494	4
276817	9	1	54	1242	11
276820	9	2	20	1248	3
276821	9	2	20	1248	3
276822	9	2	57	1598	9
276823	9	1	26	1686	15
276825	9	1	55	1598	2
276826	9	2	28	1582	1
276828	21	1	23	12740	2
276829	9	1	78	1968	1
276830	9	2	57	1242	1
276831	19	1	54	1753	7
276832	9	2	20	1242	7
276833	9	2	61	1587	8
276835	9	2	35	1242	2
276840	9	2	18	1360	8
276841	19	1	35	1995	5
276842	9	2	24	1242	2
276843	9	2	38	1242	15
276844	9	2	38	1242	15
276846	9	2	18	1242	6
276847	9	2	21	1198	7
276848	9	1	47	1598	11
276851	9	2	56	1560	2
276852	9	1	51	1598	8
276854	9	1	23	1349	4
276855	11	1	30	5900	12
276856	9	2	65	1296	7
276857	11	1	62	5900	9
276859	19	1	47	1753	11
276860	11	1	64	9600	16
276861	11	1	64	9600	16
276862	11	1	33	9000	10
276863	11	1	33	9000	10
276864	11	1	33	9000	10
276865	11	1	33	9000	10
276866	11	1	33	9000	10
276867	11	1	33	9000	10
276869	9	1	27	2495	16
276871	9	1	21	1998	9
276872	9	1	21	1998	9
276875	9	1	18	1242	4
276876	9	2	22	1598	13
276877	9	2	24	1364	8
276881	9	1	78	1396	2
276882	9	1	78	1396	2
276883	11	1	57	7300	6
276884	11	1	57	7300	6
276885	11	1	57	7300	6
276886	19	1	24	2402	4
276887	9	1	36	1560	1
276889	9	2	63	1229	5
276891	9	2	22	1124	10
276892	9	2	22	1124	10
276893	9	1	28	1968	6
276894	8	1	36	1896	6
276895	9	1	22	1242	14
276898	9	1	26	1587	8
276899	9	1	26	1587	8
276900	21	1	65	5480	10
276903	9	2	28	1599	11
276904	9	1	73	1248	2
276905	9	1	73	1248	2
276906	9	1	60	1360	9
276907	9	2	29	1596	13
276908	9	2	29	1596	13
276909	9	1	47	1896	13
276910	19	1	44	2464	7
276911	9	1	19	1149	8
276912	9	1	19	1149	8
276913	9	1	24	1596	5
276914	9	1	49	2143	6
276915	9	1	22	1999	6
276916	9	1	22	1999	6
276917	9	2	52	1896	10
276918	9	2	21	996	2
276919	9	1	22	1149	1
276920	9	1	22	1149	1
276921	9	2	45	1896	10
276922	9	1	30	1390	5
276923	9	1	33	1242	10
276925	19	1	22	2143	3
276926	9	1	24	1560	1
276927	19	1	29	2148	6
276928	9	2	25	1229	8
276930	19	1	49	1560	1
276931	9	2	25	1796	3
276932	9	2	45	1390	10
276934	9	2	24	1388	8
276935	9	2	45	1686	3
276936	9	2	29	1956	6
276937	9	1	37	1364	7
276938	9	2	46	1686	8
276939	9	2	46	1686	8
276942	3	1	17	124	9
276943	3	1	17	124	9
276944	9	2	80	1582	4
276945	9	2	41	1560	2
276946	9	2	41	1560	2
276947	9	2	49	1984	5
276950	9	1	35	1995	8
276951	9	1	57	1600	14
276952	9	2	43	1398	1
276953	9	1	43	1149	5
276954	9	1	49	1781	19
276955	9	2	86	1399	8
276956	9	1	67	1997	10
276959	9	1	22	1461	3
276960	10	1	70	2198	4
276962	9	1	25	1149	5
276964	9	2	31	1461	4
276965	9	2	45	1796	5
276967	9	1	40	1598	8
276970	9	2	35	1560	3
276972	9	2	52	1388	6
276974	9	2	25	1560	8
276976	8	1	28	1968	4
276977	19	1	45	1560	2
276978	9	2	23	998	4
276979	9	1	22	1149	11
276980	3	1	40	124	2
276981	19	1	76	2198	2
276982	9	2	17	1149	7
276983	9	2	17	1149	7
276984	9	2	69	998	14
276986	9	1	40	1781	24
276987	21	1	58	10837	3
276988	9	2	38	1999	11
276989	9	2	38	1999	11
276990	9	1	51	1997	10
276993	9	1	23	1598	11
276994	8	1	51	1998	10
276995	9	2	42	1998	10
276996	9	2	42	1998	10
277000	9	1	19	1368	3
277001	9	1	86	1598	10
277002	9	2	19	1299	10
